country_name,facility_name,org_unit_uid,data_element_name,year_month,monthly_value,rolling_3_month_avg
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Under-5 outpatient visits,202412,262.0,94.33333333333333
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Under-5 outpatient visits,202501,5.0,90.66666666666667
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Under-5 outpatient visits,202502,7.0,91.33333333333333
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Under-5 outpatient visits,202503,3.0,5.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Under-5 outpatient visits,202504,31.0,13.666666666666666
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Under-5 outpatient visits,202505,0.0,11.333333333333334
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Viral load tests done,202406,10.0,10.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Viral load tests done,202407,264.0,137.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Viral load tests done,202408,11.0,95.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Viral load tests done,202409,24.0,99.66666666666667
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Viral load tests done,202410,203.0,79.33333333333333
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Viral load tests done,202411,12.0,79.66666666666667
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Viral load tests done,202412,0.0,71.66666666666667
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Viral load tests done,202501,0.0,4.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Viral load tests done,202502,11.0,3.6666666666666665
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Viral load tests done,202503,7.0,6.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Viral load tests done,202504,10.0,9.333333333333334
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Viral load tests done,202505,7.0,8.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,,202406,,
Ethiopia,Dalton Clinic,AETQ4VM4gVy,,202407,,
Ethiopia,Dalton Clinic,AETQ4VM4gVy,,202408,,
Ethiopia,Dalton Clinic,AETQ4VM4gVy,,202409,,
Ethiopia,Dalton Clinic,AETQ4VM4gVy,,202410,,
Ethiopia,Dalton Clinic,AETQ4VM4gVy,,202411,,
Ethiopia,Dalton Clinic,AETQ4VM4gVy,,202412,,
Ethiopia,Dalton Clinic,AETQ4VM4gVy,,202501,,
Ethiopia,Dalton Clinic,AETQ4VM4gVy,,202503,,
Ethiopia,Dalton Clinic,AETQ4VM4gVy,,202504,,
Ethiopia,Dalton Clinic,AETQ4VM4gVy,,202505,,
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC fourth visits,202406,0.0,0.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC fourth visits,202407,5.0,2.5
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC fourth visits,202408,7.0,4.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC fourth visits,202409,6.0,6.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC fourth visits,202411,18.0,10.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC fourth visits,202412,5.0,9.666666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC fourth visits,202501,28.0,17.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC fourth visits,202503,1.0,11.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC fourth visits,202504,10.0,13.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ART patients enrolled,202406,150.0,150.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ART patients enrolled,202407,65.0,107.5
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ART patients enrolled,202408,55.0,90.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ART patients enrolled,202409,238.0,119.33333333333333
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ART patients enrolled,202410,0.0,97.66666666666667
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ART patients enrolled,202411,197.0,145.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ART patients enrolled,202412,0.0,65.66666666666667
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ART patients enrolled,202501,239.0,145.33333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ART patients enrolled,202502,257.0,165.33333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ART patients enrolled,202503,126.0,207.33333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ART patients enrolled,202504,67.0,150.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ART patients enrolled,202505,89.0,94.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 mortality reported,202407,1.0,1.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 mortality reported,202408,4.0,2.5
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 mortality reported,202409,2.0,2.3333333333333335
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 mortality reported,202410,4.0,3.3333333333333335
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 mortality reported,202411,10.0,5.333333333333333
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 mortality reported,202412,0.0,4.666666666666667
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 mortality reported,202501,1.0,3.6666666666666665
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 mortality reported,202502,7.0,2.6666666666666665
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 mortality reported,202503,13.0,7.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 mortality reported,202504,4.0,8.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 mortality reported,202505,13.0,10.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Vitamin A supplements,202406,261.0,261.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Vitamin A supplements,202407,55.0,158.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Vitamin A supplements,202408,201.0,172.33333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Vitamin A supplements,202409,280.0,178.66666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Vitamin A supplements,202410,55.0,178.66666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Vitamin A supplements,202412,288.0,207.66666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Vitamin A supplements,202502,102.0,148.33333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Vitamin A supplements,202503,222.0,204.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Vitamin A supplements,202504,131.0,151.66666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Vitamin A supplements,202505,258.0,203.66666666666666
Uganda,Williams Hospital,AJR62MJwhRa,LLIN nets distributed,202406,135.0,135.0
Uganda,Williams Hospital,AJR62MJwhRa,LLIN nets distributed,202407,182.0,158.5
Uganda,Williams Hospital,AJR62MJwhRa,LLIN nets distributed,202408,286.0,201.0
Uganda,Williams Hospital,AJR62MJwhRa,LLIN nets distributed,202409,307.0,258.3333333333333
Uganda,Williams Hospital,AJR62MJwhRa,LLIN nets distributed,202410,338.0,310.3333333333333
Uganda,Williams Hospital,AJR62MJwhRa,LLIN nets distributed,202411,0.0,215.0
Uganda,Williams Hospital,AJR62MJwhRa,LLIN nets distributed,202412,281.0,206.33333333333334
Uganda,Williams Hospital,AJR62MJwhRa,LLIN nets distributed,202501,244.0,175.0
Uganda,Williams Hospital,AJR62MJwhRa,LLIN nets distributed,202503,207.0,244.0
Uganda,Williams Hospital,AJR62MJwhRa,LLIN nets distributed,202504,121.0,190.66666666666666
Uganda,Williams Hospital,AJR62MJwhRa,LLIN nets distributed,202505,443.0,257.0
Uganda,Williams Hospital,AJR62MJwhRa,RDT tests conducted,202406,1.0,1.0
Uganda,Williams Hospital,AJR62MJwhRa,RDT tests conducted,202408,9.0,5.0
Uganda,Williams Hospital,AJR62MJwhRa,RDT tests conducted,202409,,5.0
Uganda,Williams Hospital,AJR62MJwhRa,RDT tests conducted,202410,6.0,7.5
Uganda,Williams Hospital,AJR62MJwhRa,RDT tests conducted,202411,7.0,6.5
Uganda,Williams Hospital,AJR62MJwhRa,RDT tests conducted,202412,6.0,6.333333333333333
Uganda,Williams Hospital,AJR62MJwhRa,RDT tests conducted,202501,2.0,5.0
Uganda,Williams Hospital,AJR62MJwhRa,RDT tests conducted,202502,11.0,6.333333333333333
Uganda,Williams Hospital,AJR62MJwhRa,RDT tests conducted,202503,17.0,10.0
Uganda,Williams Hospital,AJR62MJwhRa,RDT tests conducted,202504,,14.0
Uganda,Williams Hospital,AJR62MJwhRa,Safe abortion services,202406,31.0,31.0
Uganda,Williams Hospital,AJR62MJwhRa,Safe abortion services,202407,128.0,79.5
Uganda,Williams Hospital,AJR62MJwhRa,Safe abortion services,202408,0.0,53.0
Uganda,Williams Hospital,AJR62MJwhRa,Safe abortion services,202409,82.0,70.0
Uganda,Williams Hospital,AJR62MJwhRa,Safe abortion services,202410,130.0,70.66666666666667
Uganda,Williams Hospital,AJR62MJwhRa,Safe abortion services,202411,61.0,91.0
Uganda,Williams Hospital,AJR62MJwhRa,Safe abortion services,202412,90.0,93.66666666666667
Uganda,Williams Hospital,AJR62MJwhRa,Safe abortion services,202501,152.0,101.0
Uganda,Williams Hospital,AJR62MJwhRa,Safe abortion services,202502,254.0,165.33333333333334
Uganda,Williams Hospital,AJR62MJwhRa,Safe abortion services,202503,162.0,189.33333333333334
Uganda,Williams Hospital,AJR62MJwhRa,Safe abortion services,202504,259.0,225.0
Uganda,Williams Hospital,AJR62MJwhRa,Safe abortion services,202505,218.0,213.0
Kenya,Anderson Dispensary,APLuyDcTgCO,,202407,,
Kenya,Anderson Dispensary,APLuyDcTgCO,,202408,,
Kenya,Anderson Dispensary,APLuyDcTgCO,,202411,,
Kenya,Anderson Dispensary,APLuyDcTgCO,,202501,,
Kenya,Anderson Dispensary,APLuyDcTgCO,,202503,,
Kenya,Anderson Dispensary,APLuyDcTgCO,Family planning new acceptors,202406,179.0,179.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Family planning new acceptors,202407,151.0,165.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Family planning new acceptors,202409,175.0,168.33333333333334
Kenya,Anderson Dispensary,APLuyDcTgCO,Family planning new acceptors,202411,60.0,128.66666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Family planning new acceptors,202412,256.0,163.66666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Family planning new acceptors,202501,237.0,184.33333333333334
Kenya,Anderson Dispensary,APLuyDcTgCO,Family planning new acceptors,202502,247.0,246.66666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Family planning new acceptors,202503,189.0,224.33333333333334
Kenya,Anderson Dispensary,APLuyDcTgCO,Family planning new acceptors,202504,127.0,187.66666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Family planning new acceptors,202505,91.0,135.66666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria in pregnancy cases,202406,17.0,17.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria in pregnancy cases,202407,6.0,11.5
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria in pregnancy cases,202408,14.0,12.333333333333334
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria in pregnancy cases,202409,15.0,11.666666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria in pregnancy cases,202410,4.0,11.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria in pregnancy cases,202411,13.0,10.666666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria in pregnancy cases,202412,0.0,5.666666666666667
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria in pregnancy cases,202502,16.0,9.666666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria in pregnancy cases,202503,14.0,10.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria in pregnancy cases,202504,5.0,11.666666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria in pregnancy cases,202505,6.0,8.333333333333334
Kenya,Anderson Dispensary,APLuyDcTgCO,Modern contraceptive users,202406,205.0,205.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Modern contraceptive users,202407,253.0,229.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Modern contraceptive users,202408,177.0,211.66666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Modern contraceptive users,202409,,215.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Modern contraceptive users,202410,206.0,191.5
Kenya,Anderson Dispensary,APLuyDcTgCO,Modern contraceptive users,202411,43.0,124.5
Kenya,Anderson Dispensary,APLuyDcTgCO,Modern contraceptive users,202412,138.0,129.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Modern contraceptive users,202501,152.0,111.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Modern contraceptive users,202502,226.0,172.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Modern contraceptive users,202504,40.0,139.33333333333334
Kenya,Anderson Dispensary,APLuyDcTgCO,Modern contraceptive users,202505,0.0,88.66666666666667
Kenya,Anderson Dispensary,APLuyDcTgCO,Under-5 mortality reported,202406,11.0,11.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Under-5 mortality reported,202407,4.0,7.5
Kenya,Anderson Dispensary,APLuyDcTgCO,Under-5 mortality reported,202408,3.0,6.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Under-5 mortality reported,202409,12.0,6.333333333333333
Kenya,Anderson Dispensary,APLuyDcTgCO,Under-5 mortality reported,202410,11.0,8.666666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Under-5 mortality reported,202411,6.0,9.666666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Under-5 mortality reported,202502,12.0,9.666666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Under-5 mortality reported,202503,3.0,7.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Under-5 mortality reported,202505,12.0,9.0
Kenya,Gonzalez Health Centre,AT6raSae91R,ACT doses distributed,202406,182.0,182.0
Kenya,Gonzalez Health Centre,AT6raSae91R,ACT doses distributed,202407,327.0,254.5
Kenya,Gonzalez Health Centre,AT6raSae91R,ACT doses distributed,202408,414.0,307.6666666666667
Kenya,Gonzalez Health Centre,AT6raSae91R,ACT doses distributed,202409,346.0,362.3333333333333
Kenya,Gonzalez Health Centre,AT6raSae91R,ACT doses distributed,202410,83.0,281.0
Kenya,Gonzalez Health Centre,AT6raSae91R,ACT doses distributed,202412,182.0,203.66666666666666
Kenya,Gonzalez Health Centre,AT6raSae91R,ACT doses distributed,202501,48.0,104.33333333333333
Kenya,Gonzalez Health Centre,AT6raSae91R,ACT doses distributed,202502,357.0,195.66666666666666
Kenya,Gonzalez Health Centre,AT6raSae91R,ACT doses distributed,202503,25.0,143.33333333333334
Kenya,Gonzalez Health Centre,AT6raSae91R,ACT doses distributed,202504,299.0,227.0
Kenya,Gonzalez Health Centre,AT6raSae91R,ACT doses distributed,202505,86.0,136.66666666666666
Kenya,Gonzalez Health Centre,AT6raSae91R,Full immunisation coverage,202406,35.6,35.6
Kenya,Gonzalez Health Centre,AT6raSae91R,Full immunisation coverage,202407,47.3,41.45
Kenya,Gonzalez Health Centre,AT6raSae91R,Full immunisation coverage,202408,65.3,49.4
Kenya,Gonzalez Health Centre,AT6raSae91R,Full immunisation coverage,202409,49.4,54.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Full immunisation coverage,202410,22.8,45.833333333333336
Kenya,Gonzalez Health Centre,AT6raSae91R,Full immunisation coverage,202411,76.6,49.6
Kenya,Gonzalez Health Centre,AT6raSae91R,Full immunisation coverage,202412,58.8,52.73333333333333
Kenya,Gonzalez Health Centre,AT6raSae91R,Full immunisation coverage,202501,,67.69999999999999
Kenya,Gonzalez Health Centre,AT6raSae91R,Full immunisation coverage,202502,,58.8
Kenya,Gonzalez Health Centre,AT6raSae91R,Full immunisation coverage,202503,28.3,28.3
Kenya,Gonzalez Health Centre,AT6raSae91R,Full immunisation coverage,202504,52.7,40.5
Kenya,Gonzalez Health Centre,AT6raSae91R,Measles immunisations,202406,151.0,151.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Measles immunisations,202407,255.0,203.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Measles immunisations,202408,170.0,192.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Measles immunisations,202409,74.0,166.33333333333334
Kenya,Gonzalez Health Centre,AT6raSae91R,Measles immunisations,202410,294.0,179.33333333333334
Kenya,Gonzalez Health Centre,AT6raSae91R,Measles immunisations,202411,120.0,162.66666666666666
Kenya,Gonzalez Health Centre,AT6raSae91R,Measles immunisations,202412,296.0,236.66666666666666
Kenya,Gonzalez Health Centre,AT6raSae91R,Measles immunisations,202501,243.0,219.66666666666666
Kenya,Gonzalez Health Centre,AT6raSae91R,Measles immunisations,202502,283.0,274.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Measles immunisations,202504,141.0,222.33333333333334
Kenya,Gonzalez Health Centre,AT6raSae91R,Measles immunisations,202505,234.0,219.33333333333334
Kenya,Gonzalez Health Centre,AT6raSae91R,Skilled birth attendants,202406,54.0,54.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Skilled birth attendants,202407,48.0,51.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Skilled birth attendants,202408,38.0,46.666666666666664
Kenya,Gonzalez Health Centre,AT6raSae91R,Skilled birth attendants,202409,84.0,56.666666666666664
Kenya,Gonzalez Health Centre,AT6raSae91R,Skilled birth attendants,202410,,61.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Skilled birth attendants,202411,286.0,185.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Skilled birth attendants,202501,30.0,158.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Skilled birth attendants,202502,134.0,150.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Skilled birth attendants,202503,173.0,112.33333333333333
Kenya,Gonzalez Health Centre,AT6raSae91R,Skilled birth attendants,202504,163.0,156.66666666666666
Kenya,Gonzalez Health Centre,AT6raSae91R,Under-5 mortality reported,202406,9.0,9.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Under-5 mortality reported,202407,2.0,5.5
Kenya,Gonzalez Health Centre,AT6raSae91R,Under-5 mortality reported,202408,11.0,7.333333333333333
Kenya,Gonzalez Health Centre,AT6raSae91R,Under-5 mortality reported,202409,0.0,4.333333333333333
Kenya,Gonzalez Health Centre,AT6raSae91R,Under-5 mortality reported,202410,12.0,7.666666666666667
Kenya,Gonzalez Health Centre,AT6raSae91R,Under-5 mortality reported,202411,4.0,5.333333333333333
Kenya,Gonzalez Health Centre,AT6raSae91R,Under-5 mortality reported,202412,12.0,9.333333333333334
Kenya,Gonzalez Health Centre,AT6raSae91R,Under-5 mortality reported,202501,7.0,7.666666666666667
Kenya,Gonzalez Health Centre,AT6raSae91R,Under-5 mortality reported,202502,6.0,8.333333333333334
Kenya,Gonzalez Health Centre,AT6raSae91R,Under-5 mortality reported,202503,3.0,5.333333333333333
Kenya,Gonzalez Health Centre,AT6raSae91R,Under-5 mortality reported,202504,8.0,5.666666666666667
Kenya,Gonzalez Health Centre,AT6raSae91R,Vitamin A supplements,202406,124.0,124.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Vitamin A supplements,202408,197.0,160.5
Kenya,Gonzalez Health Centre,AT6raSae91R,Vitamin A supplements,202409,47.0,122.66666666666667
Kenya,Gonzalez Health Centre,AT6raSae91R,Vitamin A supplements,202410,20.0,88.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Vitamin A supplements,202411,68.0,45.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Vitamin A supplements,202412,36.0,41.333333333333336
Kenya,Gonzalez Health Centre,AT6raSae91R,Vitamin A supplements,202501,258.0,120.66666666666667
Kenya,Gonzalez Health Centre,AT6raSae91R,Vitamin A supplements,202502,32.0,108.66666666666667
Kenya,Gonzalez Health Centre,AT6raSae91R,Vitamin A supplements,202503,90.0,126.66666666666667
Kenya,Gonzalez Health Centre,AT6raSae91R,Vitamin A supplements,202504,143.0,88.33333333333333
Kenya,Gonzalez Health Centre,AT6raSae91R,Vitamin A supplements,202505,149.0,127.33333333333333
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,,202406,,
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,,202407,,
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,,202408,,
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,,202409,,
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,,202411,,
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,,202503,,
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,,202505,,
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,Malaria in pregnancy cases,202406,15.0,15.0
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,Malaria in pregnancy cases,202407,15.0,15.0
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,Malaria in pregnancy cases,202408,11.0,13.666666666666666
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,Malaria in pregnancy cases,202409,6.0,10.666666666666666
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,Malaria in pregnancy cases,202410,22.0,13.0
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,Malaria in pregnancy cases,202411,14.0,14.0
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,Malaria in pregnancy cases,202412,10.0,15.333333333333334
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,Malaria in pregnancy cases,202501,14.0,12.666666666666666
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,Malaria in pregnancy cases,202502,13.0,12.333333333333334
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,Malaria in pregnancy cases,202503,19.0,15.333333333333334
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,Malaria in pregnancy cases,202505,5.0,12.333333333333334
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,Skilled birth attendants,202406,6.0,6.0
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,Skilled birth attendants,202407,182.0,94.0
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,Skilled birth attendants,202409,146.0,111.33333333333333
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,Skilled birth attendants,202411,262.0,196.66666666666666
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,Skilled birth attendants,202412,261.0,223.0
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,Skilled birth attendants,202501,167.0,230.0
