country_name,facility_name,org_unit_uid,data_element_name,year_month,monthly_value,rolling_3_month_avg
Ethiopia,Dalton Clinic,AETQ4VM4gVy,DPT3 immunisations,202406,185.0,185.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,DPT3 immunisations,202407,191.0,188.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,DPT3 immunisations,202408,73.0,149.66666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,DPT3 immunisations,202409,0.0,88.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,DPT3 immunisations,202411,135.0,69.33333333333333
Ethiopia,Dalton Clinic,AETQ4VM4gVy,DPT3 immunisations,202412,279.0,138.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,DPT3 immunisations,202501,5.0,139.66666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,DPT3 immunisations,202502,93.0,125.66666666666667
Ethiopia,Dalton Clinic,AETQ4VM4gVy,DPT3 immunisations,202503,191.0,96.33333333333333
Ethiopia,Dalton Clinic,AETQ4VM4gVy,DPT3 immunisations,202504,20.0,101.33333333333333
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Family planning new acceptors,202406,107.0,107.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Family planning new acceptors,202407,67.0,87.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Family planning new acceptors,202408,0.0,58.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Family planning new acceptors,202409,267.0,111.33333333333333
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Family planning new acceptors,202410,0.0,89.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Family planning new acceptors,202411,5.0,90.66666666666667
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Family planning new acceptors,202412,242.0,82.33333333333333
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Family planning new acceptors,202501,295.0,180.66666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Family planning new acceptors,202502,24.0,187.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Family planning new acceptors,202503,133.0,150.66666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Family planning new acceptors,202504,295.0,150.66666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Family planning new acceptors,202505,237.0,221.66666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV self-test kits distributed,202406,13.0,13.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV self-test kits distributed,202408,9.0,11.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV self-test kits distributed,202409,8.0,10.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV self-test kits distributed,202410,14.0,10.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV self-test kits distributed,202411,14.0,12.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV self-test kits distributed,202501,12.0,13.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV self-test kits distributed,202502,7.0,11.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV self-test kits distributed,202503,12.0,10.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV self-test kits distributed,202504,6.0,8.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV self-test kits distributed,202505,13.0,10.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Measles immunisations,202406,34.0,34.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Measles immunisations,202407,116.0,75.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Measles immunisations,202408,286.0,145.33333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Measles immunisations,202409,134.0,178.66666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Measles immunisations,202410,202.0,207.33333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Measles immunisations,202411,0.0,112.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Measles immunisations,202412,155.0,119.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Measles immunisations,202502,21.0,58.666666666666664
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Measles immunisations,202504,217.0,131.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Measles immunisations,202505,0.0,79.33333333333333
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Post-abortion care clients,202406,294.0,294.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Post-abortion care clients,202407,132.0,213.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Post-abortion care clients,202408,240.0,222.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Post-abortion care clients,202409,217.0,196.33333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Post-abortion care clients,202410,44.0,167.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Post-abortion care clients,202411,36.0,99.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Post-abortion care clients,202412,39.0,39.666666666666664
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Post-abortion care clients,202501,299.0,124.66666666666667
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Post-abortion care clients,202502,256.0,198.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Post-abortion care clients,202503,179.0,244.66666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Post-abortion care clients,202504,147.0,194.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Post-abortion care clients,202505,127.0,151.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Safe abortion services,202407,243.0,243.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Safe abortion services,202408,,243.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Safe abortion services,202409,292.0,267.5
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Safe abortion services,202410,104.0,198.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Safe abortion services,202411,287.0,227.66666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Safe abortion services,202412,243.0,211.33333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Safe abortion services,202501,221.0,250.33333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Safe abortion services,202502,59.0,174.33333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Safe abortion services,202503,180.0,153.33333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Safe abortion services,202504,258.0,165.66666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Safe abortion services,202505,257.0,231.66666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Severe acute malnutrition cases,202407,9.0,9.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Severe acute malnutrition cases,202408,9.0,9.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Severe acute malnutrition cases,202409,19.0,12.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Severe acute malnutrition cases,202411,8.0,12.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Severe acute malnutrition cases,202412,16.0,14.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Severe acute malnutrition cases,202501,11.0,11.666666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Severe acute malnutrition cases,202502,9.0,12.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Severe acute malnutrition cases,202503,174.0,64.66666666666667
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Severe acute malnutrition cases,202504,28.0,70.33333333333333
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Severe acute malnutrition cases,202505,139.0,113.66666666666667
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB bacteriologically confirmed,202406,0.0,0.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB bacteriologically confirmed,202407,14.0,7.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB bacteriologically confirmed,202408,0.0,4.666666666666667
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB bacteriologically confirmed,202409,213.0,75.66666666666667
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB bacteriologically confirmed,202411,267.0,160.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB bacteriologically confirmed,202501,121.0,200.33333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB bacteriologically confirmed,202502,187.0,191.66666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB bacteriologically confirmed,202503,0.0,102.66666666666667
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB bacteriologically confirmed,202504,23.0,70.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB bacteriologically confirmed,202505,111.0,44.666666666666664
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB presumptive cases,202406,7.0,7.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB presumptive cases,202407,23.0,15.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB presumptive cases,202408,10.0,13.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB presumptive cases,202409,11.0,14.666666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB presumptive cases,202410,5.0,8.666666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB presumptive cases,202411,15.0,10.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB presumptive cases,202412,4.0,8.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB presumptive cases,202502,6.0,8.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB presumptive cases,202503,10.0,6.666666666666667
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB presumptive cases,202505,2.0,6.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Viral load tests done,202407,34.0,34.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Viral load tests done,202408,18.0,26.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Viral load tests done,202409,3.0,18.333333333333332
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Viral load tests done,202410,22.0,14.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Viral load tests done,202411,8.0,11.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Viral load tests done,202412,8.0,12.666666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Viral load tests done,202501,11.0,9.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Viral load tests done,202502,12.0,10.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Viral load tests done,202503,3.0,8.666666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Viral load tests done,202504,9.0,8.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Viral load tests done,202505,5.0,5.666666666666667
Uganda,Williams Hospital,AJR62MJwhRa,,202407,,
Uganda,Williams Hospital,AJR62MJwhRa,,202410,,
Uganda,Williams Hospital,AJR62MJwhRa,,202412,,
Uganda,Williams Hospital,AJR62MJwhRa,,202501,,
Uganda,Williams Hospital,AJR62MJwhRa,,202503,,
Uganda,Williams Hospital,AJR62MJwhRa,,202505,,
Uganda,Williams Hospital,AJR62MJwhRa,ANC first visits,202406,10.0,10.0
Uganda,Williams Hospital,AJR62MJwhRa,ANC first visits,202407,19.0,14.5
Uganda,Williams Hospital,AJR62MJwhRa,ANC first visits,202408,2.0,10.333333333333334
Uganda,Williams Hospital,AJR62MJwhRa,ANC first visits,202409,12.0,11.0
Uganda,Williams Hospital,AJR62MJwhRa,ANC first visits,202410,8.0,7.333333333333333
Uganda,Williams Hospital,AJR62MJwhRa,ANC first visits,202411,16.0,12.0
Uganda,Williams Hospital,AJR62MJwhRa,ANC first visits,202412,6.0,10.0
Uganda,Williams Hospital,AJR62MJwhRa,ANC first visits,202501,11.0,11.0
Uganda,Williams Hospital,AJR62MJwhRa,ANC first visits,202502,4.0,7.0
Uganda,Williams Hospital,AJR62MJwhRa,ANC first visits,202503,4.0,6.333333333333333
Uganda,Williams Hospital,AJR62MJwhRa,ANC first visits,202504,7.0,5.0
Uganda,Williams Hospital,AJR62MJwhRa,ANC first visits,202505,17.0,9.333333333333334
Uganda,Williams Hospital,AJR62MJwhRa,ANC fourth visits,202406,15.0,15.0
Uganda,Williams Hospital,AJR62MJwhRa,ANC fourth visits,202407,18.0,16.5
Uganda,Williams Hospital,AJR62MJwhRa,ANC fourth visits,202408,32.0,21.666666666666668
Uganda,Williams Hospital,AJR62MJwhRa,ANC fourth visits,202409,5.0,18.333333333333332
Uganda,Williams Hospital,AJR62MJwhRa,ANC fourth visits,202410,9.0,15.333333333333334
Uganda,Williams Hospital,AJR62MJwhRa,ANC fourth visits,202411,15.0,9.666666666666666
Uganda,Williams Hospital,AJR62MJwhRa,ANC fourth visits,202412,5.0,9.666666666666666
Uganda,Williams Hospital,AJR62MJwhRa,ANC fourth visits,202501,8.0,9.333333333333334
Uganda,Williams Hospital,AJR62MJwhRa,ANC fourth visits,202502,9.0,7.333333333333333
Uganda,Williams Hospital,AJR62MJwhRa,ANC fourth visits,202503,12.0,9.666666666666666
Uganda,Williams Hospital,AJR62MJwhRa,ANC fourth visits,202504,11.0,10.666666666666666
Uganda,Williams Hospital,AJR62MJwhRa,ANC fourth visits,202505,22.0,15.0
Uganda,Williams Hospital,AJR62MJwhRa,Malaria confirmed cases,202406,10.0,10.0
Uganda,Williams Hospital,AJR62MJwhRa,Malaria confirmed cases,202407,4.0,7.0
Uganda,Williams Hospital,AJR62MJwhRa,Malaria confirmed cases,202408,18.0,10.666666666666666
Uganda,Williams Hospital,AJR62MJwhRa,Malaria confirmed cases,202409,5.0,9.0
Uganda,Williams Hospital,AJR62MJwhRa,Malaria confirmed cases,202410,7.0,10.0
Uganda,Williams Hospital,AJR62MJwhRa,Malaria confirmed cases,202411,9.0,7.0
Uganda,Williams Hospital,AJR62MJwhRa,Malaria confirmed cases,202412,5.0,7.0
Uganda,Williams Hospital,AJR62MJwhRa,Malaria confirmed cases,202502,10.0,8.0
Uganda,Williams Hospital,AJR62MJwhRa,Malaria confirmed cases,202503,6.0,7.0
Uganda,Williams Hospital,AJR62MJwhRa,Malaria confirmed cases,202504,15.0,10.333333333333334
Kenya,Anderson Dispensary,APLuyDcTgCO,Full immunisation coverage,202406,59.2,59.2
Kenya,Anderson Dispensary,APLuyDcTgCO,Full immunisation coverage,202407,39.5,49.35
Kenya,Anderson Dispensary,APLuyDcTgCO,Full immunisation coverage,202408,53.5,50.73333333333333
Kenya,Anderson Dispensary,APLuyDcTgCO,Full immunisation coverage,202409,78.0,57.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Full immunisation coverage,202410,,65.75
Kenya,Anderson Dispensary,APLuyDcTgCO,Full immunisation coverage,202411,30.6,54.3
Kenya,Anderson Dispensary,APLuyDcTgCO,Full immunisation coverage,202412,38.6,34.6
Kenya,Anderson Dispensary,APLuyDcTgCO,Full immunisation coverage,202501,51.2,40.13333333333333
Kenya,Anderson Dispensary,APLuyDcTgCO,Full immunisation coverage,202502,58.3,49.366666666666674
Kenya,Anderson Dispensary,APLuyDcTgCO,Full immunisation coverage,202503,48.5,52.666666666666664
Kenya,Anderson Dispensary,APLuyDcTgCO,Full immunisation coverage,202504,67.3,58.03333333333333
Kenya,Anderson Dispensary,APLuyDcTgCO,Full immunisation coverage,202505,78.7,64.83333333333333
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria confirmed cases,202406,9.0,9.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria confirmed cases,202407,9.0,9.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria confirmed cases,202408,15.0,11.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria confirmed cases,202409,23.0,15.666666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria confirmed cases,202410,10.0,16.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria confirmed cases,202412,5.0,12.666666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria confirmed cases,202502,20.0,11.666666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria confirmed cases,202503,,12.5
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria confirmed cases,202504,10.0,15.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria confirmed cases,202505,18.0,14.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria positivity rate,202406,30.8,30.8
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria positivity rate,202407,65.4,48.1
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria positivity rate,202408,0.0,32.06666666666667
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria positivity rate,202409,35.7,33.7
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria positivity rate,202410,45.7,27.133333333333336
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria positivity rate,202412,59.9,47.1
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria positivity rate,202502,46.1,50.56666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria positivity rate,202503,53.8,53.26666666666667
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria positivity rate,202504,58.5,52.800000000000004
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria positivity rate,202505,77.0,63.1
Kenya,Anderson Dispensary,APLuyDcTgCO,Post-abortion care clients,202406,239.0,239.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Post-abortion care clients,202407,153.0,196.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Post-abortion care clients,202408,0.0,130.66666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Post-abortion care clients,202409,115.0,89.33333333333333
Kenya,Anderson Dispensary,APLuyDcTgCO,Post-abortion care clients,202410,214.0,109.66666666666667
Kenya,Anderson Dispensary,APLuyDcTgCO,Post-abortion care clients,202411,182.0,170.33333333333334
Kenya,Anderson Dispensary,APLuyDcTgCO,Post-abortion care clients,202412,258.0,218.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Post-abortion care clients,202501,207.0,215.66666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Post-abortion care clients,202502,5.0,156.66666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Post-abortion care clients,202503,204.0,138.66666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Post-abortion care clients,202504,102.0,103.66666666666667
Kenya,Anderson Dispensary,APLuyDcTgCO,Post-abortion care clients,202505,164.0,156.66666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Safe abortion services,202406,234.0,234.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Safe abortion services,202407,65.0,149.5
Kenya,Anderson Dispensary,APLuyDcTgCO,Safe abortion services,202408,181.0,160.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Safe abortion services,202409,299.0,181.66666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Safe abortion services,202410,223.0,234.33333333333334
Kenya,Anderson Dispensary,APLuyDcTgCO,Safe abortion services,202411,143.0,221.66666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Safe abortion services,202412,227.0,197.66666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Safe abortion services,202501,16.0,128.66666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Safe abortion services,202502,112.0,118.33333333333333
Kenya,Anderson Dispensary,APLuyDcTgCO,Safe abortion services,202503,22.0,50.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Safe abortion services,202504,197.0,110.33333333333333
Kenya,Anderson Dispensary,APLuyDcTgCO,Safe abortion services,202505,62.0,93.66666666666667
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria confirmed cases,202406,8.0,8.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria confirmed cases,202407,15.0,11.5
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria confirmed cases,202409,25.0,16.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria confirmed cases,202410,22.0,20.666666666666668
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria confirmed cases,202411,25.0,24.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria confirmed cases,202412,5.0,17.333333333333332
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria confirmed cases,202501,16.0,15.333333333333334
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria confirmed cases,202502,15.0,12.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria confirmed cases,202503,7.0,12.666666666666666
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria confirmed cases,202504,20.0,14.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria confirmed cases,202505,18.0,15.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria in pregnancy cases,202406,13.0,13.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria in pregnancy cases,202407,7.0,10.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria in pregnancy cases,202408,0.0,6.666666666666667
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria in pregnancy cases,202409,4.0,3.6666666666666665
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria in pregnancy cases,202410,13.0,5.666666666666667
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria in pregnancy cases,202411,24.0,13.666666666666666
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria in pregnancy cases,202412,13.0,16.666666666666668
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria in pregnancy cases,202501,8.0,15.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria in pregnancy cases,202502,9.0,10.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria in pregnancy cases,202503,11.0,9.333333333333334
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria in pregnancy cases,202504,7.0,9.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Post-abortion care clients,202406,222.0,222.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Post-abortion care clients,202408,114.0,168.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Post-abortion care clients,202409,282.0,206.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Post-abortion care clients,202410,173.0,189.66666666666666
Kenya,Gonzalez Health Centre,AT6raSae91R,Post-abortion care clients,202411,112.0,189.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Post-abortion care clients,202412,97.0,127.33333333333333
Kenya,Gonzalez Health Centre,AT6raSae91R,Post-abortion care clients,202501,167.0,125.33333333333333
Kenya,Gonzalez Health Centre,AT6raSae91R,Post-abortion care clients,202502,215.0,159.66666666666666
Kenya,Gonzalez Health Centre,AT6raSae91R,Post-abortion care clients,202503,234.0,205.33333333333334
Kenya,Gonzalez Health Centre,AT6raSae91R,Post-abortion care clients,202504,288.0,245.66666666666666
Kenya,Gonzalez Health Centre,AT6raSae91R,Post-abortion care clients,202505,,261.0
Kenya,Gonzalez Health Centre,AT6raSae91R,RDT tests conducted,202407,,
Kenya,Gonzalez Health Centre,AT6raSae91R,RDT tests conducted,202408,7.0,7.0
Kenya,Gonzalez Health Centre,AT6raSae91R,RDT tests conducted,202409,9.0,8.0
Kenya,Gonzalez Health Centre,AT6raSae91R,RDT tests conducted,202410,7.0,7.666666666666667
Kenya,Gonzalez Health Centre,AT6raSae91R,RDT tests conducted,202412,9.0,8.333333333333334
Kenya,Gonzalez Health Centre,AT6raSae91R,RDT tests conducted,202501,17.0,11.0
Kenya,Gonzalez Health Centre,AT6raSae91R,RDT tests conducted,202502,12.0,12.666666666666666
Kenya,Gonzalez Health Centre,AT6raSae91R,RDT tests conducted,202503,13.0,14.0
Kenya,Gonzalez Health Centre,AT6raSae91R,RDT tests conducted,202504,8.0,11.0
Kenya,Gonzalez Health Centre,AT6raSae91R,RDT tests conducted,202505,13.0,11.333333333333334
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,ACT doses distributed,202407,0.0,0.0
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,ACT doses distributed,202408,476.0,238.0
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,ACT doses distributed,202409,269.0,248.33333333333334
Uganda,Gonzalez Dispensary,AVlSsuJMOmJ,ACT doses distributed,202410,325.0,356.6666666666667
