country_name,facility_name,org_unit_uid,data_element_name,year_month,monthly_value,rolling_3_month_avg
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Post-abortion care clients,202504,116.0,183.66666666666666
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Post-abortion care clients,202505,46.0,142.66666666666666
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Safe abortion services,202406,93.0,93.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Safe abortion services,202407,257.0,175.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Safe abortion services,202408,118.0,156.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Safe abortion services,202409,17.0,130.66666666666666
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Safe abortion services,202410,166.0,100.33333333333333
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Safe abortion services,202411,215.0,132.66666666666666
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Safe abortion services,202412,182.0,187.66666666666666
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Safe abortion services,202501,0.0,132.33333333333334
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Safe abortion services,202502,0.0,60.666666666666664
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Safe abortion services,202503,101.0,33.666666666666664
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Safe abortion services,202504,61.0,54.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Safe abortion services,202505,255.0,139.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TB contacts investigated,202406,53.0,53.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TB contacts investigated,202407,287.0,170.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TB contacts investigated,202408,58.0,132.66666666666666
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TB contacts investigated,202409,209.0,184.66666666666666
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TB contacts investigated,202410,239.0,168.66666666666666
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TB contacts investigated,202411,213.0,220.33333333333334
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TB contacts investigated,202412,100.0,184.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TB contacts investigated,202501,98.0,137.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TB contacts investigated,202502,247.0,148.33333333333334
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TB contacts investigated,202503,173.0,172.66666666666666
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TB contacts investigated,202504,198.0,206.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TB contacts investigated,202505,15.0,128.66666666666666
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TPT initiations,202406,243.0,243.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TPT initiations,202407,91.0,167.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TPT initiations,202408,27.0,120.33333333333333
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TPT initiations,202409,77.0,65.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TPT initiations,202410,275.0,126.33333333333333
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TPT initiations,202411,125.0,159.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TPT initiations,202412,27.0,142.33333333333334
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TPT initiations,202501,238.0,130.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TPT initiations,202502,80.0,115.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TPT initiations,202503,254.0,190.66666666666666
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TPT initiations,202504,289.0,207.66666666666666
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,TPT initiations,202505,115.0,219.33333333333334
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Under-5 mortality reported,202406,10.0,10.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Under-5 mortality reported,202407,12.0,11.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Under-5 mortality reported,202408,4.0,8.666666666666666
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Under-5 mortality reported,202409,9.0,8.333333333333334
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Under-5 mortality reported,202410,7.0,6.666666666666667
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Under-5 mortality reported,202411,1.0,5.666666666666667
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Under-5 mortality reported,202412,4.0,4.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Under-5 mortality reported,202501,13.0,6.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Under-5 mortality reported,202502,0.0,5.666666666666667
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Under-5 mortality reported,202503,0.0,4.333333333333333
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Vitamin A supplements,202406,144.0,144.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Vitamin A supplements,202407,,144.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Vitamin A supplements,202408,139.0,141.5
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Vitamin A supplements,202409,25.0,82.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Vitamin A supplements,202410,131.0,98.33333333333333
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Vitamin A supplements,202501,237.0,131.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Vitamin A supplements,202502,70.0,146.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Vitamin A supplements,202503,173.0,160.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Vitamin A supplements,202504,96.0,113.0
Ethiopia,Ramsey Hospital,A8W6O8LHY1e,Vitamin A supplements,202505,187.0,152.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC first visits,202406,13.0,13.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC first visits,202407,28.0,20.5
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC first visits,202408,3.0,14.666666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC first visits,202409,2.0,11.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC first visits,202410,23.0,9.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC first visits,202411,,12.5
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC first visits,202412,4.0,13.5
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC first visits,202501,10.0,7.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC first visits,202502,18.0,10.666666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC first visits,202503,13.0,13.666666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC first visits,202504,12.0,14.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,ANC first visits,202505,7.0,10.666666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,GeneXpert tests conducted,202406,13.0,13.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,GeneXpert tests conducted,202407,3.0,8.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,GeneXpert tests conducted,202408,10.0,8.666666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,GeneXpert tests conducted,202409,7.0,6.666666666666667
Ethiopia,Dalton Clinic,AETQ4VM4gVy,GeneXpert tests conducted,202410,0.0,5.666666666666667
Ethiopia,Dalton Clinic,AETQ4VM4gVy,GeneXpert tests conducted,202411,21.0,9.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,GeneXpert tests conducted,202412,7.0,9.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,GeneXpert tests conducted,202501,7.0,11.666666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,GeneXpert tests conducted,202502,23.0,12.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,GeneXpert tests conducted,202503,13.0,14.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,GeneXpert tests conducted,202504,10.0,15.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV positivity rate,202406,48.7,48.7
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV positivity rate,202407,54.8,51.75
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV positivity rate,202408,75.6,59.699999999999996
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV positivity rate,202410,65.7,65.36666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV positivity rate,202411,50.5,63.93333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV positivity rate,202412,62.0,59.4
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV positivity rate,202501,77.6,63.36666666666667
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV positivity rate,202502,0.0,46.53333333333333
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV positivity rate,202503,73.1,50.23333333333333
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV positivity rate,202504,10.0,27.7
Ethiopia,Dalton Clinic,AETQ4VM4gVy,HIV positivity rate,202505,73.0,52.03333333333333
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB contacts investigated,202406,205.0,205.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB contacts investigated,202407,202.0,203.5
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB contacts investigated,202410,31.0,146.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB contacts investigated,202411,36.0,89.66666666666667
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB contacts investigated,202501,249.0,105.33333333333333
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB contacts investigated,202504,0.0,95.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB contacts investigated,202505,217.0,155.33333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB treatment success rate,202407,41.3,41.3
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB treatment success rate,202408,63.7,52.5
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB treatment success rate,202410,76.1,60.36666666666667
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB treatment success rate,202411,70.7,70.16666666666667
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB treatment success rate,202412,,73.4
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB treatment success rate,202501,59.0,64.85
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB treatment success rate,202502,77.2,68.1
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB treatment success rate,202503,78.3,71.5
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB treatment success rate,202504,63.7,73.06666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TB treatment success rate,202505,75.5,72.5
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TPT initiations,202406,193.0,193.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TPT initiations,202407,113.0,153.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TPT initiations,202408,191.0,165.66666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TPT initiations,202409,136.0,146.66666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TPT initiations,202410,156.0,161.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TPT initiations,202412,0.0,97.33333333333333
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TPT initiations,202501,1.0,52.333333333333336
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TPT initiations,202502,126.0,42.333333333333336
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TPT initiations,202503,230.0,119.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TPT initiations,202504,133.0,163.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,TPT initiations,202505,297.0,220.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 outpatient visits,202407,27.0,27.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 outpatient visits,202409,22.0,24.5
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 outpatient visits,202410,2.0,17.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 outpatient visits,202411,5.0,9.666666666666666
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 outpatient visits,202412,10.0,5.666666666666667
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 outpatient visits,202501,13.0,9.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 outpatient visits,202502,11.0,11.333333333333334
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 outpatient visits,202503,15.0,13.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 outpatient visits,202504,4.0,10.0
Ethiopia,Dalton Clinic,AETQ4VM4gVy,Under-5 outpatient visits,202505,3.0,7.333333333333333
Uganda,Williams Hospital,AJR62MJwhRa,Family planning new acceptors,202406,242.0,242.0
Uganda,Williams Hospital,AJR62MJwhRa,Family planning new acceptors,202407,42.0,142.0
Uganda,Williams Hospital,AJR62MJwhRa,Family planning new acceptors,202408,273.0,185.66666666666666
Uganda,Williams Hospital,AJR62MJwhRa,Family planning new acceptors,202409,116.0,143.66666666666666
Uganda,Williams Hospital,AJR62MJwhRa,Family planning new acceptors,202410,14.0,134.33333333333334
Uganda,Williams Hospital,AJR62MJwhRa,Family planning new acceptors,202411,244.0,124.66666666666667
Uganda,Williams Hospital,AJR62MJwhRa,Family planning new acceptors,202412,111.0,123.0
Uganda,Williams Hospital,AJR62MJwhRa,Family planning new acceptors,202501,69.0,141.33333333333334
Uganda,Williams Hospital,AJR62MJwhRa,Family planning new acceptors,202502,273.0,151.0
Uganda,Williams Hospital,AJR62MJwhRa,Family planning new acceptors,202503,70.0,137.33333333333334
Uganda,Williams Hospital,AJR62MJwhRa,Family planning new acceptors,202504,252.0,198.33333333333334
Uganda,Williams Hospital,AJR62MJwhRa,Family planning new acceptors,202505,117.0,146.33333333333334
Uganda,Williams Hospital,AJR62MJwhRa,Malaria deaths,202406,8.0,8.0
Uganda,Williams Hospital,AJR62MJwhRa,Malaria deaths,202407,0.0,4.0
Uganda,Williams Hospital,AJR62MJwhRa,Malaria deaths,202408,5.0,4.333333333333333
Uganda,Williams Hospital,AJR62MJwhRa,Malaria deaths,202409,3.0,2.6666666666666665
Uganda,Williams Hospital,AJR62MJwhRa,Malaria deaths,202410,11.0,6.333333333333333
Uganda,Williams Hospital,AJR62MJwhRa,Malaria deaths,202411,12.0,8.666666666666666
Uganda,Williams Hospital,AJR62MJwhRa,Malaria deaths,202501,4.0,9.0
Uganda,Williams Hospital,AJR62MJwhRa,Malaria deaths,202502,2.0,6.0
Uganda,Williams Hospital,AJR62MJwhRa,Malaria deaths,202503,13.0,6.333333333333333
Uganda,Williams Hospital,AJR62MJwhRa,Malaria deaths,202504,4.0,6.333333333333333
Uganda,Williams Hospital,AJR62MJwhRa,Malaria deaths,202505,0.0,5.666666666666667
Uganda,Williams Hospital,AJR62MJwhRa,Malaria in pregnancy cases,202406,15.0,15.0
Uganda,Williams Hospital,AJR62MJwhRa,Malaria in pregnancy cases,202407,11.0,13.0
Uganda,Williams Hospital,AJR62MJwhRa,Malaria in pregnancy cases,202408,11.0,12.333333333333334
Uganda,Williams Hospital,AJR62MJwhRa,Malaria in pregnancy cases,202409,4.0,8.666666666666666
Uganda,Williams Hospital,AJR62MJwhRa,Malaria in pregnancy cases,202410,7.0,7.333333333333333
Uganda,Williams Hospital,AJR62MJwhRa,Malaria in pregnancy cases,202411,0.0,3.6666666666666665
Uganda,Williams Hospital,AJR62MJwhRa,Malaria in pregnancy cases,202412,13.0,6.666666666666667
Uganda,Williams Hospital,AJR62MJwhRa,Malaria in pregnancy cases,202501,19.0,10.666666666666666
Uganda,Williams Hospital,AJR62MJwhRa,Malaria in pregnancy cases,202502,14.0,15.333333333333334
Uganda,Williams Hospital,AJR62MJwhRa,Malaria in pregnancy cases,202503,6.0,13.0
Uganda,Williams Hospital,AJR62MJwhRa,Malaria in pregnancy cases,202504,3.0,7.666666666666667
Uganda,Williams Hospital,AJR62MJwhRa,Modern contraceptive users,202406,161.0,161.0
Uganda,Williams Hospital,AJR62MJwhRa,Modern contraceptive users,202407,21.0,91.0
Uganda,Williams Hospital,AJR62MJwhRa,Modern contraceptive users,202408,260.0,147.33333333333334
Uganda,Williams Hospital,AJR62MJwhRa,Modern contraceptive users,202409,113.0,131.33333333333334
Uganda,Williams Hospital,AJR62MJwhRa,Modern contraceptive users,202410,75.0,149.33333333333334
Uganda,Williams Hospital,AJR62MJwhRa,Modern contraceptive users,202411,174.0,120.66666666666667
Uganda,Williams Hospital,AJR62MJwhRa,Modern contraceptive users,202412,32.0,93.66666666666667
Uganda,Williams Hospital,AJR62MJwhRa,Modern contraceptive users,202501,82.0,96.0
Uganda,Williams Hospital,AJR62MJwhRa,Modern contraceptive users,202502,63.0,59.0
Uganda,Williams Hospital,AJR62MJwhRa,Modern contraceptive users,202503,166.0,103.66666666666667
Uganda,Williams Hospital,AJR62MJwhRa,Modern contraceptive users,202504,267.0,165.33333333333334
Uganda,Williams Hospital,AJR62MJwhRa,Modern contraceptive users,202505,32.0,155.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria deaths,202406,4.0,4.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria deaths,202409,14.0,9.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria deaths,202410,14.0,10.666666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria deaths,202411,11.0,13.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria deaths,202412,6.0,10.333333333333334
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria deaths,202501,14.0,10.333333333333334
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria deaths,202502,10.0,10.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria deaths,202503,0.0,8.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria deaths,202504,12.0,7.333333333333333
Kenya,Anderson Dispensary,APLuyDcTgCO,Malaria deaths,202505,1.0,4.333333333333333
Kenya,Anderson Dispensary,APLuyDcTgCO,ORS distributed,202407,152.0,152.0
Kenya,Anderson Dispensary,APLuyDcTgCO,ORS distributed,202408,219.0,185.5
Kenya,Anderson Dispensary,APLuyDcTgCO,ORS distributed,202409,73.0,148.0
Kenya,Anderson Dispensary,APLuyDcTgCO,ORS distributed,202411,10.0,100.66666666666667
Kenya,Anderson Dispensary,APLuyDcTgCO,ORS distributed,202412,99.0,60.666666666666664
Kenya,Anderson Dispensary,APLuyDcTgCO,ORS distributed,202501,231.0,113.33333333333333
Kenya,Anderson Dispensary,APLuyDcTgCO,ORS distributed,202502,270.0,200.0
Kenya,Anderson Dispensary,APLuyDcTgCO,ORS distributed,202503,236.0,245.66666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,ORS distributed,202504,165.0,223.66666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,ORS distributed,202505,234.0,211.66666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Vitamin A supplements,202406,139.0,139.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Vitamin A supplements,202407,,139.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Vitamin A supplements,202408,196.0,167.5
Kenya,Anderson Dispensary,APLuyDcTgCO,Vitamin A supplements,202409,72.0,134.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Vitamin A supplements,202410,0.0,89.33333333333333
Kenya,Anderson Dispensary,APLuyDcTgCO,Vitamin A supplements,202411,271.0,114.33333333333333
Kenya,Anderson Dispensary,APLuyDcTgCO,Vitamin A supplements,202412,294.0,188.33333333333334
Kenya,Anderson Dispensary,APLuyDcTgCO,Vitamin A supplements,202501,193.0,252.66666666666666
Kenya,Anderson Dispensary,APLuyDcTgCO,Vitamin A supplements,202502,266.0,251.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Vitamin A supplements,202503,57.0,172.0
Kenya,Anderson Dispensary,APLuyDcTgCO,Vitamin A supplements,202504,39.0,120.66666666666667
Kenya,Anderson Dispensary,APLuyDcTgCO,Vitamin A supplements,202505,30.0,42.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Contraceptive prevalence rate,202406,51.2,51.2
Kenya,Gonzalez Health Centre,AT6raSae91R,Contraceptive prevalence rate,202407,,51.2
Kenya,Gonzalez Health Centre,AT6raSae91R,Contraceptive prevalence rate,202408,74.4,62.800000000000004
Kenya,Gonzalez Health Centre,AT6raSae91R,Contraceptive prevalence rate,202409,63.7,69.05000000000001
Kenya,Gonzalez Health Centre,AT6raSae91R,Contraceptive prevalence rate,202410,69.8,69.30000000000001
Kenya,Gonzalez Health Centre,AT6raSae91R,Contraceptive prevalence rate,202411,33.5,55.666666666666664
Kenya,Gonzalez Health Centre,AT6raSae91R,Contraceptive prevalence rate,202412,36.5,46.6
Kenya,Gonzalez Health Centre,AT6raSae91R,Contraceptive prevalence rate,202501,46.2,38.733333333333334
Kenya,Gonzalez Health Centre,AT6raSae91R,Contraceptive prevalence rate,202502,38.8,40.5
Kenya,Gonzalez Health Centre,AT6raSae91R,Contraceptive prevalence rate,202503,65.1,50.03333333333333
Kenya,Gonzalez Health Centre,AT6raSae91R,Contraceptive prevalence rate,202504,82.0,61.96666666666666
Kenya,Gonzalez Health Centre,AT6raSae91R,Contraceptive prevalence rate,202505,47.1,64.73333333333333
Kenya,Gonzalez Health Centre,AT6raSae91R,Family planning new acceptors,202407,95.0,95.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Family planning new acceptors,202408,5.0,50.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Family planning new acceptors,202409,0.0,33.333333333333336
Kenya,Gonzalez Health Centre,AT6raSae91R,Family planning new acceptors,202410,194.0,66.33333333333333
Kenya,Gonzalez Health Centre,AT6raSae91R,Family planning new acceptors,202411,193.0,129.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Family planning new acceptors,202412,195.0,194.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Family planning new acceptors,202501,243.0,210.33333333333334
Kenya,Gonzalez Health Centre,AT6raSae91R,Family planning new acceptors,202502,100.0,179.33333333333334
Kenya,Gonzalez Health Centre,AT6raSae91R,Family planning new acceptors,202503,250.0,197.66666666666666
Kenya,Gonzalez Health Centre,AT6raSae91R,Family planning new acceptors,202504,7.0,119.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Family planning new acceptors,202505,112.0,123.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria deaths,202406,,
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria deaths,202407,7.0,7.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria deaths,202408,10.0,8.5
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria deaths,202409,0.0,5.666666666666667
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria deaths,202410,7.0,5.666666666666667
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria deaths,202411,7.0,4.666666666666667
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria deaths,202412,13.0,9.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria deaths,202501,0.0,6.666666666666667
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria deaths,202502,6.0,6.333333333333333
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria deaths,202503,9.0,5.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria deaths,202504,9.0,8.0
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria deaths,202505,7.0,8.333333333333334
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria positivity rate,202406,50.3,50.3
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria positivity rate,202407,48.8,49.55
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria positivity rate,202408,31.1,43.4
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria positivity rate,202409,30.9,36.93333333333334
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria positivity rate,202410,61.9,41.300000000000004
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria positivity rate,202411,46.9,46.56666666666666
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria positivity rate,202412,44.5,51.1
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria positivity rate,202502,38.2,43.20000000000001
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria positivity rate,202503,61.4,48.03333333333333
Kenya,Gonzalez Health Centre,AT6raSae91R,Malaria positivity rate,202504,43.4,47.666666666666664
Kenya,Gonzalez Health Centre,AT6raSae91R,ORS distributed,202406,68.0,68.0
Kenya,Gonzalez Health Centre,AT6raSae91R,ORS distributed,202407,201.0,134.5
Kenya,Gonzalez Health Centre,AT6raSae91R,ORS distributed,202409,0.0,89.66666666666667
Kenya,Gonzalez Health Centre,AT6raSae91R,ORS distributed,202410,227.0,142.66666666666666
Kenya,Gonzalez Health Centre,AT6raSae91R,ORS distributed,202411,159.0,128.66666666666666
Kenya,Gonzalez Health Centre,AT6raSae91R,ORS distributed,202412,245.0,210.33333333333334
Kenya,Gonzalez Health Centre,AT6raSae91R,ORS distributed,202501,196.0,200.0
